Kalimat,Tipe
"    Pengalaman belajar yang paling berkesan untuk saya, adalah disaat saya masih TK tidak mengetahui apa itu Laptop, saya diajarkan untuk menggunakannya, mengetik, mengirim, juga belajar menggunakan web, disaat itu saya sangat merasa senang dan takjup akan hal yang saya pelajari.
   Ya, disaat itu kakak saya membeli laptop, ia menggunakannya untuk belajar, juga saat ku kecil saya adalah orang yang suka ingin tahu hal-hal baru, makanya kakak saya mengajarkannya kepada saya, cara mengetik, cara mencari sesuatu, dan lainnya, dan mulai dari saat itu saya belajar untuk menggunakan laptop dan berujung belajar komputer juga, sampai pada hari ini saya hampir menguasai mengetik 10 jari.
   Teknik yang saya gunakan adalah bertanya, melakukan, dan berinovasi. Karena saya merasa hal baru itu menyenangkan, maka dari itu saya mengeksplor lebih jauh untuk menggapail ilmu yang lebih tinggi.
   Media yang saya sukai untuk belajar ialah Gadget, Buku, web, dan lain. Karena menurut saya memahami dan langsung mempraktekkan dapat mengasah cara berpikir saya untuk memahami dan menguasai hal tersebut.",Kinesthetic
"Ketika saya membuat game fluppybird rasa nya menyenangkan,seru membuat game burung lompat lompat. 

Membaca modul yang di berikan dan mengikuti langkah² nya sambil bertanya kepada guru jika ada yang kurang paham.

Melihat langkah² di modul dan nonton tutorial di YouTube sambil bertanya kepada bu guru jika masih kesusahan. 

Saya paling sering menggunakan leptop 
Sambil melihat tutorial YouTube yang sama dengan yang di pelajari😁",Kinesthetic
"pengalaman belajar yang paling berkesan adalah ketika study tour di Bali. Banyak hal yg saya dapat ketika study tour di Bali mulai dari budaya, sedikit belajar bahasanya, dan tempat' wisata yg sangat indah dan memiliki sejarah.Saya sangat senang karena saya mendapatkan pengalaman baru .

Ketika saya belajar saya lebih suka di tempat yang sepi. saya suka belajar dengan melihat vidio atau berdiskusi dengan teman.

Saya menggunakan metode belajar mencatat lalu memahami. Cara saya memahami biasanya dengan membaca berulang kali.

Saya menggunakan media seperti YouTube, tiktok, Canva.Alasan. menggunakan media tersebut karna menarik",Visual
"pengalaman belajar saya yang paling berkesan adalah belajar untuk membuat game yang awalnya saya bingung harusmulai dari mana dan memakai aplikasi apa dan akhirnya saya sedikit tahu cara membuat game dan salah satu aplikasi yang digunakan

mempelajari dari buku atau modul yang di berikan lalu saya praktekan di media tersebut jika belum paham saya akan memcari video yang berkaitan akan materi tersebut jika tidak ketemu videonya saya akan menanyakan kepada yang sudah ahli

pertama tama saya mempelajari melalui membaca buku setelah membaca buku atau moduln yang diberikan saya langsung mempraktekannya dan jika terjadi masalah atau yang belum saya pahami dari buku saya akan mencari video yang berkaitan akan masalah yang saya hadapi itu dan jika belum paham saya akan mencoba nanya ke yang sudah ahli

biasanya saya menggunakan buku atau modul untuk memahaminya tetapi jika belum paham saya akan menonton tutorial di youtube untuk melihat video pemahaman yang belum saya paham 


",Kinesthetic
"     menurut pengalaman belajar saya yang paling berkesan adalah  waktu smp karena di situ atau sewaktu saya smp sangat benar- benar menikmati pembelajaran karena sangat sangat mengejar nilai karena waktu itu saya bercita cita menjadi dokter hewan dan masuk sma , dan waktu akhir kelas tiga smp malah di suruh orang tua masuk smk dan disitu saya benar-benar down karena gagal masuk sma yang saya ingin kan. 

   dalam memahami materi yang saya pelajari adalah yang pertama berdiskusi sama teman dan menanyakan bagaimana materi tersebut dan yang kedua membaca tulisan atau teks yang ada dalam materi tersebut untuk mempelajari materi tersebut

   metode atau teknik yang saya gunakan untuk memahami materi tersebut adalah dengan berdiskusi atau menanyakan atau memahami teks yang ada pada materi tersebut adalah

   1 yang pertama adalah laptop karena untuk mengerjakan tugas tersebut 
 2 yang kedua adalah hp untuk mendengarkan musik atau melihat materi
3 yang ketiga adalah ipad  untuk melihat video ketika gabut mengerjakan tugas
",Read/Write
"   Pengalaman belajar yang paling berkesan saat membuat game flappy bird 

   Cara memahami materi, fokus mendengarkan dan memahami kepada yang sedang menjelaskan.

   Strategi pembelajaran, ialah gurunya berdiri dan berbicara dengan jelas dan memahami dengan menagamati gambar dan video. gatau sih lebih enak pake metode mendengarkan sama mengamati.

     Media, saya lebih menyukai dengan buku,tetapi saya sering menggunakan hp. sebab buku lebih enak saja, kalau hp karna sekarang bukunya gak ada",Auditory
"        Pengalaman yang menyenangkan bisa mengenal seorang yang enak diajak bicara. Bahkan dalam belajar juga bisa dipahami dengan mudah karena penjelasanya sangat jelas dan rinci membuat saya lebih lancar dalam mengikuti pelajaran. Yang paling berkesan adalah ketika meleakukan praktek saya dapat mengikutinya. Terkadang jika terjadi kesalahan juga dibantu dengan menjelaskan letak kesalahan.

         Cara memahami materi tentu saja dengan memperhatikan penjelasan guru terlebih dahulu. Saat praktek juga diejlaskan oleh guru lalu mengikuti modul yang diberikan. Saat ada tugas yang disuruh menyelesaikan sendiri terkadang juga membuka tutorial youtube.

        Strategi untuk belajar jelas 15-5-15 yaitu 15 menit belajar 5 menit istirahat 15 pertandingan rank. Jika disekolah sih tinggal mengikuti penjelasan yang diberikan guru lalu mengikuti langkah langkah yang diberikan.

        Media paling youtube jika praktek dan modul yang diberikan. Karena biasanya youtube memberikan penjelasan yang lengkap dan bisa diulang ulang untuk mengingat. Modul ntuh tugas jadi harus diikuti juga bisa buat belajar dikit dikit walaupun juga diselepin tugas.",Kinesthetic
"Pengalaman paling berkesan saya saat belajar adalah, ketika guru menjelaskan materi dengan jelas dan rinci, serta menggunakan alat peraga untuk menjelaskan serta mengimplementasikannya di dunia nyata. Saya merasa senang karena saya dapat memahami materi dengan baik, dan dapat melepas tawa juga karena guru yang lucu

Biasanya, saya mencoba memahami materi dengan mengerjakan latihan soal atau melihat youtube. setelah saya paham saya akan membaca kembali materi yang diajarkan, lalu mencoba mengerjakan latihan soal untuk mengetahui sejauh mana tingkat kepahaman saya.

Strategi atau teknik belajar yang saya gunakan adalah teknik pomodoro dan feynman. Teknik pomodoro adalah teknik belajar yang dibagi menjadi beberapa sesi, misal 25 menit belajar dan 5 menit istirahat sebanyak 4 sesi, kemudian setelah sesi ke 4 selesai dilanjutkan dengan istirahat panjang. Sedangkan, teknik feynman adalah teknik belajar dengan cara seolah olah menjelaskan materi ke anak yang berusia 5 tahun. saya memilih metode ini karena sangat mudah untuk di implementasikan.

Biasanya saya menggunakan media kertas, laptop dan papan tulis. Kertas saya gunakan untuk mencatat materi, laptop saya gunakan untuk mencari materi, dan papan tulis saya gunakan sebagai pendukung untuk belajar dengan teknik feynman. saya memilih media ini karena praktis, dan memanfaatkan barang barang tidak berguna yang ada di rumah.",Visual
"     Ketika saya awal semester kelas 10 dan tiba jadwal praktek, saya disitu belum paham sama sekali mengenai cara jalan construct 3 (web membuat game). saya belum sepenuhnya paham sampai suatu saat guru saya terbantu dengan seorang mahasiswa, saya disitu mulai berani bertanya-tanya dan saya merasakan perbedaan saat saya diajar oleh guru saya dan kakak mahasiswa, saya mulai paham cara jalan website itu dan saya mulai paham tentang coding. saya awalnya ingin menyerah masuk jurusan ini tapi setelah mendapatkan sedikit jalan saya ingin berusaha lagi untuk memahami lebih dalam. saya di sini merasakan betapa berkesannya kedatangan kaka mahasiswa tersebut, karena dengan hati yang tulus dan ikhlas membuat saya lebih berkesan. saya harap suatu saat saya akan menjadi seperti kakak mahasiswa ini, yang kehadirannya begitu berharga dan bermanfaat bagi orang lain. 
     Saya bisa memahami materi ketika saya dijelaskan dengan rinci. saya bisa paham ketika pemateri menjelaskan secara langsung, ketika saya melihat vidio tutorial dengan jelas, saya bisa memahami dengan melihat contoh atau melihat pengalaman orang lain, dan saya bisa benar-benar memahami dari kesalahan saya sendiri dengan pengalaman tersebut saya jadi lebih mengerti dimana apa menyebabkan kesalahan tersebut. 
     Saya memilih strategi belajar yang dimana ketika saya belajar itu dijelaskan, diberi contoh, dan dalam keadaan tenang. saya memilih strategi itu karena dengan belajar dijelaskan itu lebih paham, ketika diberi contoh saya lebih mengerti, dan ketika dalam keadaan tenang saya lebih fokus dan jalan. 
     saya lebih memilih media visual karena dengan media tersebut saya lebih bisa banyak mencurahkan ide ide dan lebih menyenangkan. 
",Visual
"1.pengalaman belajar saya yang paling berkesan adalah ketika saya tidak bisa atau gagal saya tetap mencoba dan membaca catatan tersebut hingga akhir nya bisa
2.saya membaca teks secara mendalam
3.mendengarkan setelah itu membaca lagi secara berulang, karena metode tersebut mudah di ingat
4.Media yang paling sering saya gunakan saat belajar adalah video, karena mudah diingat",Read/Write
"      Pengalaman yang paling berkesan merupakan belajar sejarah menggunakan media video dan game. saya merasa terpukau oleh visual yang disajikan game atau video yang dipelajari. 

saya memahami materi dengan visual yang menarik yang disajikan oleh video atau game yang dipelajari. juga membuat saya tidak merasa mengantuk membaca materi yang disajikan jika hanya berbentuk teks yang panjang.

saya menggunakan teknik atau metode 1 jam belajar lalu istirahat selama 15 menit. saya juga belajar dengan mendengarkan musik yang tenang agar merasa lebih tenang disaat belajar sebuah materi

media yang sering saya pakai adalah video atau game dengan visual yang menarik karena materi yang disampaikan sudah teruraikan dan bisa dipahami untuk segala orang juga visual menarik membuat saya tidak mengantuk membacanya.",Visual
"  Pengalaman belajar yang membuat saya terkesan ialah saat seorang guru menjelaskan materi dengan rinci dan mudah di pahami to the point dan memakai alat peraga lalu di implementasikan pada siswa siswi nya pada saat itu juga

  Cara saya memahami materi dengan mengulang materi yang telah di sampaikan lalu jika ada yang kurang saya akan mencari materi di internet lalu saya ringkas, jika ada sesuatu yang membuat janggal saya akan konsultasi dengan guru materi tersebut jika saya sudah selesai untuk memahami saya akan mencari contoh soal di internet untuk menambah pemahaman akan materi tersebut

   teknik belalajar yang saya gunakan ialah pomodoro , Pomodoro adalah teknik nelajar yang di bagi menjadi beberapa sesi. Contoh nya : 25 menit adalah waktu belajar dan 5 menit isirahat di ulang sebanyak 3 atau 4 sesi, setelah sesi ke 4 di lanjut istirahat panjang "" tidur "" 

   media yang saya sering gunakan ialah HP , buku note , bolpen / pensil. saya seing mencari beberapa informasi tentang materi yang di pelajari di internet lalu saya ringkas di buku note dengan pensil atau bolpen lalu saya pahami dan jika sudah paham saya akan menulis contoh soal dari internet lalu saya kerjakan di buku note saya ",Read/Write
"Pengalaman belajar paling berkesan menurut saya adalah membuat aplikasi game, karena menurut saya itu menyenangkan 

Untuk memahami materi pelajaran, saya biasanya membagi materi menjadi bagian-bagian kecil yang lebih mudah dicerna. Hal ini membantu saya untuk fokus pada satu topik pada satu waktu dan menghindari kebingungan akibat terlalu banyak informasi sekaligus.

Dalam proses pembelajaran, saya cenderung menggunakan metode belajar aktif seperti diskusi kelompok atau memecahkan soal-soal latihan secara mandiri. 

Ketika belajar, media yang paling sering saya gunakan adalah video pembelajaran di YouTube dan aplikasi pembelajaran digital. Video memberikan visualisasi yang mempermudah pemahaman saya.",Visual
"Pengalaman paling berkesan saat belajar bagi saya adalah, ketika pemberi materi menjelaskan materi dengan jelas dan mudah dipahami disertai contoh seperti contoh pengaplikasiannya.

Biasanya, saya akan mencari contoh latihan yang disertai jawabannya, saya akan mengerjakannya dan setelah selesai akan saya bandingkan dengan jawabannya, bila ada yang salah akan saya cari letak kesalahannya dan mencoba lagi dengan contoh lain.

Saya menggunakan contoh soal, karena saya merasa lebih mudah paham apabila mencoba terlebih dahulu, atau menggunakan contoh alat peraga yang menggambarkan apa yang saya pelajari.

Saya lebih suka belajar dan mengerjakan contoh soalnya lewat internet dan video, terkadang saya juga menggunakan buku tetapi untuk contohnya saya tetap mencari di internet.",Kinesthetic
"      Pengalaman belajar yang paling berkesan dalam hidup saya yaitu pada saat sd. Pada saat itu saya sangat semangat sekali saat pembelajaran. Di karenakan guru yang mengajar sangat mudah di pahami dan metode pembelajarannya saya sukai yaitu praktek. Sehingga pada saat itu saya sangat senang sekali.

      Saya memahami materi dengan cara membaca panduan dan juga belajar dari pengalaman serta kesalahan. Saya lebih mudah memahami dengan cara itu, karena dengan belajar dari pengalaman serta kesalahan saya tahu dimana letak kekurangan saya. Dan membaca panduan agar saya lebih cepat paham dalam materi tersebut.

      Strategi pembelajaran saya yaitu membaca serta menulis poin poin yang penting dalam materi tersebut. Dengan begitu saya dapat mempelajari ulang materi tersebut agar lebih paham dan jika saya lupa dapat saya baca ulang materi tersebut.

      Youtube adalah salah satu media yang saya gunakan ketika belajar. Pada YouTube saya bisa melihat orang lain yang pernah mempelajari materi tersebut, dapat mencari segala materi, serta pada YouTube saya bisa melihat berulang ulang materi tersebut sampai saya paham.",Read/Write
"  Pengalaman belajar yang paling berkesan bagi saya adalah belajar tentang perangkat lunak dan komputer, seperti cara membuat game dan mengcoding sebuah game.

  Untuk memahami materi yang diberikan saya akan membaca dan memahami intruksi yang diberikan, dan untuk memahami hal tersebut saya bisa melihat video tutor dari internet.

  Metode yang saya gunakan biasanya mencari video penjelasan atau tutorial materi tersebut di internet dan akan saya pahami lalu saya praktekkan.

  Melihat video penjelasan. Karena di video penjelasan biasanya dijelaskan secara jelas dan mudah dipahami serta ada contohnya atau prakteknya






  ",Visual
"        Pengalaman saya selama mendapat pembelajaran dari kak lala yaitu saat saya kesulitan membuat game kak lala selalu membantu saya dan saat saya kesulitan memahami materi di membantu menjelaskan ulang kepada saya.

        Saya lebih mudah memahami dengan membaca modul dan langsung mempraktekkan apa yang tertulis di modul tersebut, jadi saya dapat langsung praktek sambil memahami materi.

        Metode yang saya gunakan untuk memahami materi adalah saya mencatat setiap poin-poin penting dari setiap materi yang diberikan agar saya dapat langsung memahaminya dan terkadang saya juga langsung mempraktekkannya.

         Saya lebih suka menggunakan youtube karena disana saya dapat memahami materi dengan lebih mudah karena terdapat peraga yang langsung mempraktekkan materi yang dijelaskan.",Kinesthetic
"Pengalaman belajar yang berkesan dalam hidup saya adalah saat saya sedang belajar bisa belajar tentang coding mengoding yang telah diberikan oleh guru guru disekolah tetapi ada juga yang masih bingung codingnya,dan bisa belajar memahami tentang komputer dan membuat game yang lain

Cara untuk saya memahami materi yang saya dapatkan adalah dengan membaca catatan yang saya tulis atau dengan cara membaca modul modul yang diberikan agar bisa memahami materi sedikit demi sedikit, langkah untuk mencapai pemahamannya adalah dengan bersabar untuk membaca catatan agar bisa mencapai materi yang diinginkan

Metode atau teknik yang saya gunakan untuk memahami materi adalah dengan mendengarkan musik agar semangat memahami materinya, tetapi terkadang tidak semangat untuk memahami materinya karena yang awalnya pengen sambil mendengarkan musik tetapi bukannya memahami materi tersebut tapi lebih untuk mager mager-an memahami materi tersebut juga bisa sambil melihat tutorial dari media sosial agar memahami apa yang diinginkan 

Media yang saya sukai atau yang paling sering saya lakukan adalah dengan menulis ulang materi yang saya dapat agar mengingat kembali materi yang telah diberikan terkadang juga bisa sambil melihat vidio penjelasan dari youtube agar lebih memahami materinya ",Read/Write
"Pengalaman yang berkesan yaitu waktu guru menjelaskan materi yang mudah saya pahami yang membuat saya tertarik, ketika guru menjelaskan materi saya langsung mempelajari materi tersebut lewat youtube untuk memperjelas materi, metode yang saya gunakan untuk belajar yaitu melihat youtube karena di youtube banyak sekali materi² yang tersebar di situ setelah melihat youtube saya langsung mempraktekan nya untuk media yang paling saya sukain yaitu menyimpan vidio tersebut dan memberi folder² pada setiap vidio ",Visual
"1.saat saya mengalami kesulitan mba lala membantu saya mulai paham
2.melihat yang dicontohkan teman agar menjadi paham
3.melihat contoh dari teman karna itu saya menjadi paham
4.memfoto catatan teman dan mendengar penjelasan dan langkah langkah nya",Visual
"      Pengalaman yang paling berkesan ketika belajar adalah ketika saya mampu menyelesaikan codingan yang rumit yang bagi teman sebaya saya itu sulit. Pada saat itu materi pembelajaran DDPLG  membuat game platformer dan saya sangat senang ketika berhasil membuat respawn pada player di saat segelintir rekan rekan saya  menganggapnya susah rasanya seperti mendapat hidayah dan Rahmat dari Allah SWT.

       Untuk bagaimana cara saya memahami materi game platformer tersebut, saya membaca ulang modul yang di berikan oleh ibu guru,sembari saya  melihat video tutorial dari YouTube dan agar saya bisa mencapai pemahaman tersebut saya selingi dengan berdiskusi dengan guru atau kakak tingkat yang satu jurusan dengan saya 

       Saya menggunakan metode visual untuk memahami materi pembelajaran karna dengan metode visual saya bisa  paham dan bisa langsung mempraktekkan 

        Untuk media belajar pada materi DDPLG ini saya lebih suka menggunakan media visual dan dengan menggunakan komputer/laptop dengan begitu lebih memudahkan saya untuk memahami dan belajar cara kerja komputer dan memahami materi pembelajaran yang saya belumm kuasai.",Kinesthetic
"   Pengalaman yang paling berkesan saya saat belajar adalah saat guru menjelaskan dan menceritakan materi dengan bumbu-bumbu komedi dan penuh tawa,walaupun seperti itu tapi tetap mudah dipahami.Dan Saya merasa sangat senang dan gembira terlebih lagi saya bisa memahami materi tersebut.

   Saya biasanya bertanya pada teman saya atau pada guru tentang materi tersebut sampai saya paham tapi basanya saya bertanya pada teman saya, setelah saya paham saya langsung mempelajari lagi meteri tersebut dan menerapkannya, dan saya langsung melakukannya dengan aksi.

   Teknik yang saya pakai untuk memahami materi adalah dengan bertanya kepada teman saya sampai saya paham dan puas tentang materi tersebut. Mengapa saya memilih teknik tersebut? karena saya suka bergaul dan agar saya lebih dekat lagi dengan teman saya dan mempererat tali silahturahmi atar sesama teman.

   Bertanya kepada teman saya dan belajar sambil mendengarkan musik yang saya sukai. Alasan saya karena saya menyukai metode yang saya buat ini dan ini sangat ampuh bagi diri saya.

Sekian Terima Nilai !! ",Auditory
"   Belajar tentang membuat game dengan construct 3 ketika mulai mengerti isi dan cara menggunakannya, hal tersebut membuat pembelajaran lebih menyenangkan dan menarik karena semakin banyak hal yang harus diketahui.
   Caraku untuk memahami suatu materi tidak terlalu ribet, seperti hanya mendengarkan penjelasan guru. Namun ketika terdapat materi yang terlewatkan, saya akan meminta guru untuk menjelaskan kembali.
   Metode untuk memahami materi? sejujurnya saya tidak tahu menahu tentang nama-nama Metode ataupun Teknik, namun saya biasanya menggunakan penglihatan pemraktekan atau Visual seperti melihat video praktek cara membuat makanan atau memasang komponen Komputer. Metode itu lebih mudah untuk dipahami bagi saya pribadi
   Media saya adalah internet online bisa handphone, komputer ataupun laptop.Saya menggunakan media tersebut karena media tersebut lebih banyak menyajikan referensi.",Visual
"Semua pengalaman ini memiliki kesan tersendiri, tergantung bagaimana kita melihatnya. Banyak yang saya rasakan tapi tidak semua nya bisa di ungkapkan.

Dengan melihat atau mendengar, materi yang di berikan bisa masuk atau keluar tergantung pada niat kita, jika niat kita belajar maka semua yang di sampaikan akan masuk ke dalam hati dan pikiran.

Teknik untuk belajar yang saya suka adalah terus mencoba dan belajar dari kesalahan. Tidak ada yang sempurna di dunia ini begitu juga dengan perbuatan kita, maka dari itu lah saya lebih suka belajar dari kesalahan.

Saya lebih suka dengan media seperti laptop atau komputer jika untuk menyelesaikan tugas, tapi lebih efisien jika menggunakan HP.",Visual
"Belajar buat fnaf game saat kecil masih smp awal ketika masih ada covid 19 saya mencoba membuatnya di engine yang sama dengan developernya yaitu Clickteam fusion ketika sedang membuatnya saya merasa sangat penasaran bagaimana game tersebut bekerja jadi saya melakukan riset yang sungguh banyak.

Saya memahaminya melalui youtube tutorial dan melakukan riset di google itu saja

Strateginya adalah gw uji coba dengan semua code yang gw pernah tau untuk mengetahui apa gunanya serta youtube tutorial :v saya memilih metode tersebut agar saya mendapatkan pengalamannya secara fakta

Media yang saya sukai atau sering saya gunakan ketika belajar adalah youtube, google, dan gamejolt karena di media tersebut saya mendapat penjelasan dan pengalaman dari yang ahli",Kinesthetic
"saat pertama kali masuk SMK dan mulai mempelajari tentang cooding atau masuk ke dalam dunia programer, menurut saya hal tersebut sedikit sulit untuk saya dikarnakan kurangnya pemahaman saya selama pembelajaran tersebut. 

untuk memahami materi yang diajarkan biasanya saya sendiri biasanya membaca dari modul atau melihat vidio tutorial yang sama dengan materi yang di berikan oleh guru. 

Saya menggunakan metode auditori atau kinestetik, karna menurut saya sendiri menggunakan dua metode belajar tersebut lebih efisien, untuk saya memahami materi tersebut

dijaman yang modern ini tentunya Handphone adalah media yang paling cocok untuk digunakan ketika belajar. Kenapa? karna memudahkan kita untuk mencari kunci jawaban atau materi yang ingin kita pelajari apa lagi sekarang sudah banyak aplikasi yang terbilang cukup maju, salah satunya adalah AI ",Visual
